id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1491415045393108992,1491415045393108992,2022-02-09 19:43:50 India Standard Time,2022-02-09,19:43:50,+0530,958710827174916098,ibadassalmaniac,राधे,,"#SalmanKhan At His Rakhi Sister Amrita Kak Vidai &amp; Doing All The Rituals, @BeingSalmanKhan ❤️  https://t.co/wlKgItxQgh",in,"[{'screen_name': 'beingsalmankhan', 'name': 'salman khan', 'id': '132385468'}]",[],[],1,119,347,['salmankhan'],[],https://twitter.com/iBadasSalmaniac/status/1491415045393108992,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491414858591793156/pu/img/yWIkCzftc5ZC_Xc2.jpg,,,,,,,[],,,,
1491412373847961603,1491412373847961603,2022-02-09 19:33:13 India Standard Time,2022-02-09,19:33:13,+0530,1489517727882436622,salmanscavalier,SANU KHAN,,"We r salmaniac first , our idol always support humanity religion first . Are we follow the same path , no .   Na Hindu Banega , Na Musalman Banega , Tu Insan Ki Aulad Hai Insan Banega .   I follow my idol @BeingSalmanKhan thoughts .   Love You #SalmanKhan",en,"[{'screen_name': 'beingsalmankhan', 'name': 'salman khan', 'id': '132385468'}]",[],[],9,58,122,['salmankhan'],[],https://twitter.com/SalmansCavalier/status/1491412373847961603,False,,0,,,,,,,,[],,,,
1491406664184233988,1491406664184233988,2022-02-09 19:10:32 India Standard Time,2022-02-09,19:10:32,+0530,4089718421,beingsalman155,SALMAN KHAN FAN CLUB,,"25 + Blockbusters 20 2 16Cr+ Footballs 14 HGOTY, 19 Worldwide HGOTYs, 21 13MS Film In Overseas In A Single  Picture  #SRK + #SalmanKhan &gt;&gt;Rest Of Bollywood  #ShahrukhKhan #Tiger3 #Pathan  https://t.co/4YANtkUoRd",en,[],[],['https://pbs.twimg.com/media/FLKKdP1UYAUepbj.jpg'],15,113,359,"['srk', 'salmankhan', 'shahrukhkhan', 'tiger3', 'pathan']",[],https://twitter.com/BeingSalman155/status/1491406664184233988,False,,1,https://pbs.twimg.com/media/FLKKdP1UYAUepbj.jpg,,,,,,,[],,,,
1491402581129986052,1491402581129986052,2022-02-09 18:54:18 India Standard Time,2022-02-09,18:54:18,+0530,1213469890922729472,manozkumartalks,Manoz Kumar,,"Heard,  #Pathan is coming on Diwali 2022...and #Tiger3 will follow Christmas as both films are likely to face Big clashes if it happens, Bring it on @yrf 💥🔥.   #ShahRukhKhan .... #SalmanKhan... #JohnAbraham.... #EmraanHashmi",en,"[{'screen_name': 'yrf', 'name': 'yash raj films', 'id': '61156375'}]",[],[],19,97,527,"['pathan', 'tiger3', 'shahrukhkhan', 'salmankhan', 'johnabraham', 'emraanhashmi']",[],https://twitter.com/ManozKumarTalks/status/1491402581129986052,False,,0,,,,,,,,[],,,,
1491401675567173632,1491401675567173632,2022-02-09 18:50:43 India Standard Time,2022-02-09,18:50:43,+0530,726044995933732866,jiocinema,JioCinema,,"@Urvashi9 aur @TheRashamiDesai ki intense acting se kya aap bhi huye impress?✌️  Watch #BiggBoss15, anytime on #JioCinema!  #BB15 #BiggBoss @BeingSalmanKhan #SalmanKhan #RashamiDesai #UrvashiDholakia #WednesdayMotivation #WednesdayFeeling #wednesdaythought  https://t.co/EoJHcllr0R",en,"[{'screen_name': 'therashamidesai', 'name': 'rashami desai', 'id': '720009812'}, {'screen_name': 'beingsalmankhan', 'name': 'salman khan', 'id': '132385468'}]",[],[],40,154,284,"['biggboss15', 'jiocinema', 'bb15', 'biggboss', 'salmankhan', 'rashamidesai', 'urvashidholakia', 'wednesdaymotivation', 'wednesdayfeeling', 'wednesdaythought']",[],https://twitter.com/JioCinema/status/1491401675567173632,False,,1,https://pbs.twimg.com/media/FLJ8KLVaQAQ_rZK.jpg,,,,,,,[],,,,
1491401171353083904,1491401171353083904,2022-02-09 18:48:42 India Standard Time,2022-02-09,18:48:42,+0530,1463839973203853315,sohailnotkhan,𝑺𝒐𝒉𝒂𝒊𝒍𝒇𝒂𝒂𝒓𝒛𝒆𝒏𝒊,,AA RAHA HAI TIGER 🐯  #Tiger3 #SalmanKhan #SFV  https://t.co/oPiotjtikc,hi,[],[],['https://pbs.twimg.com/media/FLKFc3lVIAgm2jx.jpg'],12,60,127,"['tiger3', 'salmankhan', 'sfv']",[],https://twitter.com/SohailNotKhan/status/1491401171353083904,False,,1,https://pbs.twimg.com/media/FLKFc3lVIAgm2jx.jpg,,,,,,,[],,,,
1491396919650062336,1491396919650062336,2022-02-09 18:31:49 India Standard Time,2022-02-09,18:31:49,+0530,1416390389146161152,iamvengeance11,▪️▪️▪️THE VENGEANCE▪️▪️▪️,,TIGER IS COMING 🐯   #SalmanKhan Vs #EmraanHashmi  https://t.co/Ktmqwv78Nk,en,[],[],['https://pbs.twimg.com/media/FLKBl75aAAAYTdY.jpg'],34,133,734,"['salmankhan', 'emraanhashmi']",[],https://twitter.com/iamvengeance11/status/1491396919650062336,False,,1,https://pbs.twimg.com/media/FLKBl75aAAAYTdY.jpg,,,,,,,[],,,,
1491395618069446659,1491395618069446659,2022-02-09 18:26:38 India Standard Time,2022-02-09,18:26:38,+0530,1339917669168947201,balludlegend,BALLU🥺🤙,,"""If u Have Got #SalmanKhan as Ur friend,U have d Whole world by ur side. He is an Exceptional Human Being who has an Amazing sense of giving"" @BeingSalmanKhan ✨❤️  https://t.co/g0uOBV7Dcl",en,"[{'screen_name': 'beingsalmankhan', 'name': 'salman khan', 'id': '132385468'}]",[],[],14,104,145,['salmankhan'],[],https://twitter.com/Balludlegend/status/1491395618069446659,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491395537463300097/pu/img/msYCh390DC8gSQCp.jpg,,,,,,,[],,,,
1491395414951874562,1491395414951874562,2022-02-09 18:25:50 India Standard Time,2022-02-09,18:25:50,+0530,923842541602164736,iftykhan15,Ifty khan,,♥️ #salmankhan  https://t.co/najRaWyynM,und,[],[],"['https://pbs.twimg.com/media/FLJIv4VXwAEA7x-.jpg', 'https://pbs.twimg.com/media/FLJIyFRWQAMp6w_.jpg']",2,34,190,['salmankhan'],[],https://twitter.com/Iftykhan15/status/1491395414951874562,False,,1,https://pbs.twimg.com/media/FLJIv4VXwAEA7x-.jpg,,,,,,,[],,,,
1491383701674299392,1491383701674299392,2022-02-09 17:39:17 India Standard Time,2022-02-09,17:39:17,+0530,1472896978681880579,officialaarohi2,Being_Aarohi,,Your smile is literally cutest thing I have ever seen in my life !! #Salmankhan  https://t.co/y3fQnlu1K0,en,[],[],['https://pbs.twimg.com/media/FLJ1htEakAEddH-.jpg'],33,153,893,['salmankhan'],[],https://twitter.com/Officialaarohi2/status/1491383701674299392,False,,1,https://pbs.twimg.com/media/FLJ1htEakAEddH-.jpg,,,,,,,[],,,,
